date,year,month,yt_ocean,xt_ocean,yu_ocean,xu_ocean,season_year,life_stage,decade,sector,zone,presence,bottom_slope_deg,dist_shelf_km,dist_coast_km,depth_m,freez_pot_Wm2,SIT_m,SIC,SST_degC,bottom_temp_degC,SSS_PSU,bottom_sal_PSU,vel_lat_surf_msec,vel_lat_bottom_msec,vel_lon_surf_msec,vel_lon_bottom_msec,lt_pack_ice,dist_ice_edge_lon
Dec-99,1999,12,-67.339,75.75,-67.36,75.8,summer,weaning,1990,Central Indian,Antarctic,0,89.35153198,296.0158815,32.50723987,371.85,-1672.4484,0.8670268,0.7287529,-1.6481323,-1.833190918,34.276974,34.48016357,-0.032193843,-0.001610339,-0.001958152,0.00734636,0.666666667,846.6023542
Dec-97,1997,12,-67.339,75.75,-67.36,75.8,summer,weaning,1990,Central Indian,Antarctic,0,89.35153198,296.0158815,32.50723987,371.85,-2222.9028,0.8687536,0.62575895,-1.5774841,-1.788452148,34.203487,34.46348572,-0.029837493,-0.006429691,-0.050083447,0.003041031,0.666666667,850.4584702
Dec-99,1999,12,-67.339,76.25,-67.36,76.3,summer,weaning,1990,East Indian,Antarctic,0,89.57928467,298.0187105,20.54910476,344.78333,-1318.0177,0.91698486,0.74620193,-1.6950073,-1.846038818,34.349873,34.46174622,-0.010902968,-0.002842373,-0.02919587,0.003323873,0.666666667,854.9043663
Dec-99,1999,12,-67.339,76.35,-67.36,76.4,summer,weaning,1990,Central Indian,Antarctic,0,89.51885223,297.9844879,17.15629009,335.65,-1223.2509,0.9330055,0.75103915,-1.7073364,-1.853057861,34.365906,34.46845627,-0.004809395,0.000468431,-0.036548737,0.002409272,0.666666667,856.6380036
Dec-99,1999,12,-67.339,76.35,-67.36,76.4,summer,weaning,1990,East Indian,Antarctic,0,89.51885223,297.9844879,17.15629009,335.65,-1223.2509,0.9330055,0.75103915,-1.7073364,-1.853057861,34.365906,34.46845627,-0.004809395,0.000468431,-0.036548737,0.002409272,0.666666667,856.6380036
Dec-99,1999,12,-67.339,76.95,-67.36,77,summer,weaning,1990,East Indian,Antarctic,0,89.47960663,297.9844879,0.540157262,302.86688,-1214.036,0.98624927,0.7402752,-1.7092896,-1.860168457,34.38283,34.48330307,-0.021395907,0.007058575,-0.04311284,-0.002726166,0.666666667,867.53978
Dec-99,1999,12,-67.339,77.35,-67.36,77.4,summer,weaning,1990,Central Indian,Subantarctic,0,89.34076691,298.0187105,4.317648026,328.41962,-1220.9955,1.0028089,0.7324307,-1.7083435,-1.86328125,34.379787,34.50698471,-0.03960551,0.000442265,-0.013748772,-0.005011386,0.666666667,875.27247
Dec-99,1999,12,-67.339,77.55,-67.36,77.6,summer,weaning,1990,Central Indian,Antarctic,0,89.75488281,298.2923497,6.502006036,291.01666,-1331.043,1.0040675,0.72262,-1.6943359,-1.862609863,34.369473,34.49687195,-0.048437957,-0.008325923,-0.004115821,0.010888949,0.666666667,879.2745201
Dec-99,1999,12,-67.339,77.55,-67.36,77.6,summer,weaning,1990,East Indian,Antarctic,0,89.75488281,298.2923497,6.502006036,291.01666,-1331.043,1.0040675,0.72262,-1.6943359,-1.862609863,34.369473,34.49687195,-0.048437957,-0.008325923,-0.004115821,0.010888949,0.666666667,879.2745201
Dec-97,1997,12,-67.339,77.55,-67.36,77.6,summer,weaning,1990,Central Indian,Antarctic,0,89.75488281,298.2923497,6.502006036,291.01666,-2778.0024,0.7826705,0.5199853,-1.5111694,-1.858978271,34.229206,34.52232742,-0.07029569,-0.006190217,-0.018488353,0.007925458,0.654761905,790.6607648
Dec-97,1997,12,-67.339,77.75,-67.36,77.8,summer,weaning,1990,Central Indian,Antarctic,0,89.73976135,298.8388736,11.17274969,255.16667,-2906.8896,0.7880175,0.5071802,-1.4951477,-1.858978271,34.22775,34.51078796,-0.033086456,-0.006303327,-0.013354116,0.010854284,0.654761905,784.2938305
Nov-98,1998,11,-67.339,78.05,-67.36,78.1,autumn,weaning,1990,Central Indian,Antarctic,0,89.68618011,300.1668413,17.9357983,239.5,-57.688934,0.50743103,0.94800544,-1.8557129,-1.86416626,34.495407,34.54177856,-0.076994866,-0.004513591,-0.06790998,0.005290685,0.654761905,815.5503292
Dec-99,1999,12,-67.339,78.05,-67.36,78.1,summer,weaning,1990,East Indian,Antarctic,0,89.68618011,300.1668413,17.9357983,239.5,-1319.8705,1.0816193,0.7048491,-1.6968689,-1.863494873,34.394737,34.5115242,-0.028263433,0.000274229,8.80E-05,0.017705701,0.666666667,889.6653186
Dec-97,1997,12,-67.339,78.45,-67.36,78.5,summer,weaning,1990,Central Indian,Antarctic,0,89.67251587,302.8725883,30.20750573,246.48904,-2979.6968,0.7130132,0.4137109,-1.4907532,-1.857818604,34.31159,34.54577255,-0.030964969,1.62E-05,-0.034444608,0.01878361,0.642857143,762.498445
Dec-99,1999,12,-67.339,78.55,-67.36,78.6,summer,weaning,1990,Central Indian,Antarctic,0,89.81028748,303.7131722,33.94854597,234,-1212.566,1.1777534,0.7069456,-1.7113342,-1.864685059,34.421894,34.53121948,-0.045545086,0.014705183,-0.01809808,0.009190847,0.654761905,897.1344889
Dec-97,1997,12,-67.339,78.95,-67.36,79,summer,weaning,1990,Central Indian,Antarctic,0,89.90208435,307.7158909,49.81734278,528.63336,-2888.6565,0.738225,0.3797707,-1.5015869,-1.861450195,34.284748,34.53382111,-0.067923956,-0.032916192,-0.04589152,0.01025248,0.607142857,747.4240925
Nov-87,1987,11,-67.339,79.05,-67.36,79.1,autumn,weaning,1980,Central Indian,Antarctic,0,89.96768188,308.8735418,53.91089777,520.2167,-79.56284,0.29302385,0.9355256,-1.8540039,-1.863586426,34.51374,34.52155685,-0.07527491,-0.039306503,-0.008675258,0.033621553,0.607142857,830.5195183
Dec-99,1999,12,-67.339,79.75,-67.36,79.8,summer,weaning,1990,Central Indian,Antarctic,0,89.92149353,318.6550911,83.14053684,536.01666,-1738.4609,1.0312275,0.640789,-1.6463623,-1.86416626,34.387016,34.52177429,-0.07897608,0.028503701,-0.057021175,-0.002165253,0.55952381,916.5950731
Dec-99,1999,12,-67.339,79.85,-67.36,79.9,summer,weaning,1990,East Indian,Antarctic,0,89.95692444,320.2827143,87.36289228,612.18146,-1835.2347,1.028982,0.6326716,-1.6344604,-1.863769531,34.38203,34.51496887,-0.078241825,-0.007456059,-0.06956415,-0.015818518,0.523809524,918.3682484
Dec-97,1997,12,-67.339,79.85,-67.36,79.9,summer,weaning,1990,Central Indian,Antarctic,0,89.95692444,320.2827143,87.36289228,612.18146,-4212.956,0.64572406,0.2970921,-1.3435059,-1.859222412,34.3233,34.519207,-0.082820825,0.00602663,-0.09181304,-0.023906507,0.511904762,721.4214223
Dec-97,1997,12,-67.339,80.25,-67.36,80.2,summer,weaning,1990,Central Indian,Antarctic,0,89.97590637,327.3352629,104.312134,437.03333,-4403.9004,0.5767282,0.2629971,-1.3188477,-1.853363037,34.30436,34.48567581,-0.057206832,-0.001426623,-0.09538647,-0.029967971,0.5,710.3669091
Nov-87,1987,11,-67.254,69.35,-67.233,69.4,autumn,weaning,1980,Central Indian,Antarctic,0,89.87100983,274.2398157,70.23830606,296.46667,-132.65434,0.43567896,0.9462304,-1.8459778,-1.878051758,34.48304,34.77859116,-0.044725675,0.099670835,-0.07194315,0.00120161,0.630952381,766.194692
Dec-99,1999,12,-67.254,72.75,-67.233,72.8,summer,weaning,1990,East Indian,Antarctic,0,89.09297943,293.4035592,41.29413172,557.93335,-1369.7947,0.89194906,0.7802089,-1.6886902,-1.862640381,34.343735,34.5236702,0.006814679,0.006122915,-0.06524091,-0.015942309,0.666666667,783.8861247
Nov-98,1998,11,-67.254,73.05,-67.233,73.1,autumn,weaning,1990,Central Indian,Antarctic,0,89.59436798,290.1477847,30.79235858,543.3625,-59.068684,0.61233187,0.9498893,-1.856781,-1.85635376,34.51818,34.54454803,0.05683176,0.064088978,-0.107359774,-0.034123708,0.666666667,792.1430596
Nov-89,1989,11,-67.254,73.95,-67.233,74,autumn,weaning,1980,Central Indian,Antarctic,0,89.54204559,284.0636473,4.39770147,471.86667,-93.985176,0.8044372,0.9558813,-1.8449097,-1.864044189,34.376324,34.52878571,-0.025982488,0.00259504,0.003745917,-0.007923235,0.654761905,879.7820398
Dec-99,1999,12,-67.254,74.45,-67.233,74.5,summer,weaning,1990,East Indian,Antarctic,0,89.66169739,283.1631632,19.83232348,445.00916,-1707.3022,0.9746182,0.75384235,-1.6420288,-1.86151123,34.239105,34.50829697,-0.057576966,0.003929204,0.020626387,-0.001709044,0.666666667,819.0084387
Dec-97,1997,12,-67.254,74.45,-67.233,74.5,summer,weaning,1990,Central Indian,Antarctic,0,89.66169739,283.1631632,19.83232348,445.00916,-4340.605,0.57448345,0.5090905,-1.3144836,-1.860076904,34.081623,34.54800797,-0.087554894,-0.018163882,0.004688685,0.019366976,0.666666667,825.7475292
Dec-97,1997,12,-67.254,74.55,-67.233,74.6,summer,weaning,1990,Central Indian,Antarctic,0,89.61019897,283.1631632,23.6443648,438,-4123.4707,0.6164389,0.52330375,-1.3404541,-1.857971191,34.075607,34.54281998,-0.10117292,-0.005584389,0.010187068,0.012387473,0.666666667,827.1750495
Dec-99,1999,12,-67.254,74.65,-67.233,74.7,summer,weaning,1990,East Indian,Antarctic,0,89.54740906,283.1631632,27.59746403,431.51666,-1737.2195,0.9601491,0.75135833,-1.6376648,-1.852355957,34.225777,34.49668121,-0.05285269,-0.001312903,0.021102907,0.007266761,0.666666667,821.6238286
Nov-87,1987,11,-67.254,74.95,-67.233,75,autumn,weaning,1980,Central Indian,Antarctic,0,89.6296463,283.3074337,39.80118354,402.36752,-318.47906,0.5701627,0.9462434,-1.8200378,-1.844360352,34.419563,34.49994659,-0.03367389,-0.006682727,-0.003208841,0.017193228,0.654761905,767.7352461
Dec-97,1997,12,-67.254,75.15,-67.233,75.2,summer,weaning,1990,Central Indian,Antarctic,0,89.5577774,283.7398034,46.58104772,398.08334,-2683.528,0.8787421,0.6147288,-1.5159607,-1.771514893,34.09664,34.47286224,-0.041778784,0.000421427,-0.03112883,0.004310426,0.666666667,836.286312
Dec-99,1999,12,-67.254,75.25,-67.233,75.3,summer,weaning,1990,East Indian,Antarctic,0,89.66863251,284.0636473,50.1749506,389.31668,-1828.3123,0.8461598,0.7123009,-1.6276855,-1.806854248,34.24726,34.47150421,-0.022893876,-0.002932347,0.001722459,0.007669994,0.666666667,830.1086834
Nov-98,1998,11,-67.254,75.35,-67.233,75.4,autumn,weaning,1990,Central Indian,Antarctic,0,89.69776917,284.4589542,50.40716287,386.33334,-290.36908,0.50155133,0.93906635,-1.823883,-1.74230957,34.427723,34.47311401,-0.05572374,-0.003473268,-0.052846264,0.012683164,0.666666667,800.1846201
Dec-99,1999,12,-67.254,75.55,-67.233,75.6,summer,weaning,1990,East Indian,Antarctic,0,88.93054962,285.4627116,45.06143311,383.66666,-1828.4688,0.8275044,0.7099002,-1.6289062,-1.815490723,34.270267,34.46984863,-0.02016029,-0.001936687,-0.007594491,0.004208546,0.666666667,834.7034735
Dec-99,1999,12,-67.254,75.65,-67.233,75.7,summer,weaning,1990,Central Indian,Antarctic,0,84.89704895,286.0704116,42.77892809,380.46667,-1793.2268,0.8239321,0.7126978,-1.6335754,-1.817352295,34.277843,34.47095871,-0.02156946,0.000392167,-0.008458128,0.00317357,0.666666667,836.286312
Dec-99,1999,12,-67.254,75.75,-67.233,75.8,summer,weaning,1990,Central Indian,Antarctic,0,87.82227325,286.7480765,40.72972152,380.68332,-1766.5135,0.8220017,0.7163564,-1.6370239,-1.820465088,34.281734,34.47180557,-0.025051992,-0.000147235,-0.009521931,0.002964296,0.666666667,837.8945249
Dec-99,1999,12,-67.254,75.85,-67.233,75.9,summer,weaning,1990,East Indian,Antarctic,0,88.95955658,287.4952098,38.18377098,385.1,-1754.5337,0.8197758,0.71909267,-1.6387634,-1.823364258,34.286823,34.47223663,-0.024953878,0.002079741,-0.012399569,0.003339003,0.666666667,839.5279625
Dec-99,1999,12,-67.254,76.15,-67.233,76.2,summer,weaning,1990,Central Indian,Antarctic,0,89.49333954,288.7326993,29.8443953,353.2,-1479.9069,0.83828187,0.73192465,-1.6748352,-1.849609375,34.339874,34.46221161,-0.000540655,0.002521453,-0.020953787,-0.000153734,0.666666667,844.5781082
Dec-99,1999,12,-67.254,76.25,-67.233,76.3,summer,weaning,1990,Central Indian,Antarctic,0,89.34320831,288.6263444,26.37066361,343.26666,-1367.1226,0.8499205,0.7384427,-1.6893921,-1.85736084,34.356224,34.46930695,0.001213837,0.006679754,-0.020034932,-0.000845332,0.666666667,846.310924
Nov-87,1987,11,-67.254,76.45,-67.233,76.5,autumn,weaning,1980,Central Indian,Antarctic,0,89.47635651,288.5908841,20.03429401,335.4584,-141.22792,0.48420945,0.961027,-1.8440552,-1.862670898,34.467358,34.49510956,-0.02063961,-0.001799487,-0.022352196,-0.004106136,0.654761905,783.046101
Dec-99,1999,12,-67.254,77.05,-67.233,77.1,summer,weaning,1990,East Indian,Antarctic,0,87.91342163,288.5908841,9.933761086,281.11667,-1272.5139,0.9257619,0.7375215,-1.7015991,-1.859832764,34.37297,34.48368454,-0.02445443,0.003442102,-0.024556065,-0.002145953,0.666666667,861.0407729
Nov-01,2001,11,-67.254,77.45,-67.233,77.5,autumn,weaning,2000,Central Indian,Antarctic,0,89.79255676,288.7326993,4.39770147,318.48334,-129.11534,1.4763004,0.9237634,-1.842041,-1.861877441,34.402966,34.47330475,-0.09821913,-0.017765222,-0.02433798,0.005597433,0.654761905,917.1657783
Nov-98,1998,11,-67.254,77.65,-67.233,77.7,autumn,weaning,1990,Central Indian,Antarctic,0,89.86671448,289.1577265,0.921680555,255.71666,-84.920395,0.5188691,0.94866997,-1.8505554,-1.860687256,34.461315,34.49356461,-0.06274308,0.004555386,-0.05734485,0.019957587,0.654761905,804.3268811
Nov-87,1987,11,-67.254,77.65,-67.233,77.7,autumn,weaning,1980,Central Indian,Antarctic,0,89.86671448,289.1577265,0.921680555,255.71666,-182.41643,0.38329753,0.9330067,-1.8386841,-1.862304688,34.46001,34.51375198,-0.034857333,0.004543655,-0.000778831,0.025565535,0.630952381,799.1228316
Nov-87,1987,11,-67.254,77.85,-67.233,77.9,autumn,weaning,1980,Central Indian,Antarctic,0,89.39168549,289.8647153,6.349401376,267.50528,-175.96974,0.36245048,0.9374853,-1.8395996,-1.86340332,34.462734,34.52190018,-0.022545295,0.009104819,0.004417938,0.020012146,0.630952381,802.0768063
Dec-99,1999,12,-67.254,77.95,-67.233,78,summer,weaning,1990,Central Indian,Antarctic,0,89.68850708,290.3233316,7.670901865,285.83334,-1379.9371,0.99754506,0.7099882,-1.6893921,-1.863525391,34.38842,34.50906372,-0.031708084,-0.004145622,-0.024293926,-8.75E-05,0.666666667,879.3815581
Dec-99,1999,12,-67.254,79.25,-67.233,79.3,summer,weaning,1990,Central Indian,Antarctic,0,89.95825958,302.4422969,60.59387596,355.03333,-1300.5236,1.2334303,0.7022096,-1.698761,-1.863708496,34.379566,34.51317978,-0.040595997,-0.000858711,-0.027637778,-0.007695698,0.583333333,899.4086935
Nov-87,1987,11,-67.254,79.35,-67.233,79.4,autumn,weaning,1980,Central Indian,Antarctic,0,89.94574738,303.826259,64.87585342,335.4584,-88.576645,0.28322795,0.93443733,-1.8527832,-1.862701416,34.510788,34.51847839,-0.03689705,0.000975879,-0.023123777,-0.001420843,0.595238095,827.5357633
Dec-99,1999,12,-67.254,79.95,-67.233,80,summer,weaning,1990,Central Indian,Antarctic,0,89.96442413,313.3748847,90.61078708,762.0833,-1643.2952,1.1170444,0.6629286,-1.6575012,-1.863769531,34.37654,34.5149765,-0.08247856,0.009328125,-0.013328161,0.018348951,0.547619048,911.6094661
Dec-97,1997,12,-67.254,80.15,-67.233,80.1,summer,weaning,1990,Central Indian,Antarctic,0,89.9658432,317.0102691,99.19890839,751.98334,-4442.3955,0.6523447,0.30476645,-1.3152771,-1.861846924,34.31003,34.52355576,-0.025506796,0.009610598,-0.11383966,-0.004696645,0.547619048,705.9108288
Dec-99,1999,12,-67.254,80.25,-67.233,80.2,summer,weaning,1990,East Indian,Antarctic,0,89.98471069,318.9086041,103.4940785,781.7833,-1739.6752,1.177297,0.6662248,-1.6452942,-1.863220215,34.366024,34.50737,-0.05829491,0.007692445,-0.02050211,0.010475992,0.535714286,916.9743338
Nov-98,1998,11,-67.254,80.85,-67.233,80.8,autumn,weaning,1990,Central Indian,Antarctic,0,89.99054718,331.3674586,129.2754141,536.5,-238.4415,0.3495595,0.692638,-1.830719,-1.858032227,34.4391,34.45411301,-0.11466145,-0.010930481,-0.20198537,-0.062742397,0.5,832.3879399
Dec-97,1997,12,-67.254,81.65,-67.233,81.6,summer,weaning,1990,Central Indian,Antarctic,0,89.95748901,350.5640691,159.9046648,377.2,-8297.545,0.4331217,0.16247192,-0.83062744,-1.855285645,34.0086,34.46857071,-0.110228285,-0.00452777,-0.23131643,-0.052952129,0.452380952,666.6380722
Nov-98,1998,11,-67.17,70.05,-67.149,70.1,autumn,weaning,1990,Central Indian,Antarctic,0,89.93881226,274.3917243,47.62886656,253.5,-86.93275,0.5863864,0.95794827,-1.8545532,-1.866790771,34.53934,34.59408188,0.032508574,0.023792401,-0.11519101,-0.028485196,0.642857143,785.8755873
Dec-99,1999,12,-67.17,70.45,-67.149,70.5,summer,weaning,1990,Central Indian,Antarctic,0,89.70801544,281.0872958,45.80528494,273.29996,-1482.6129,0.6776009,0.6623281,-1.6725769,-1.862792969,34.308834,34.58231735,0.032597177,0.011962829,-0.071254276,0.006215556,0.654761905,732.7269719
Dec-83,1983,12,-67.17,72.25,-67.149,72.3,summer,weaning,1980,Central Indian,Antarctic,0,89.78943634,291.3280553,41.14487739,554.65344,-2304.919,0.4012809,0.69656754,-1.5724792,-1.859863281,34.288292,34.51064301,0.00870763,0.003749574,-0.04134336,-0.005255109,0.666666667,670.9935922
Dec-99,1999,12,-67.17,72.45,-67.149,72.5,summer,weaning,1990,East Indian,Antarctic,0,89.36737061,288.3576527,37.29878699,571.9167,-1324.3462,0.87622464,0.7865769,-1.6917725,-1.862640381,34.298782,34.52266312,0.007129012,0.010141069,-0.039582558,-0.001048804,0.666666667,769.3638683
Nov-98,1998,11,-67.17,72.75,-67.149,72.8,autumn,weaning,1990,Central Indian,Antarctic,0,89.7562027,284.3847289,34.9498433,540.95,-72.20208,0.6357738,0.9518465,-1.8551025,-1.856231689,34.51606,34.54680634,0.04831435,0.054576464,-0.11729072,-0.047245089,0.666666667,781.9056196
Dec-99,1999,12,-67.17,72.75,-67.149,72.8,summer,weaning,1990,Central Indian,Antarctic,0,89.7562027,284.3847289,34.9498433,540.95,-1436.9106,0.92518,0.7760663,-1.6786804,-1.862548828,34.308914,34.52066803,0.027644375,0.023983985,-0.06811433,-0.021905353,0.666666667,775.7440821
Dec-99,1999,12,-67.17,73.05,-67.149,73.1,summer,weaning,1990,East Indian,Antarctic,0,89.6736908,281.0126753,25.35579835,535.2833,-1501.3905,0.93278706,0.77593094,-1.670044,-1.862426758,34.293972,34.52145386,0.011895384,0.034285065,-0.042752557,-0.031034764,0.666666667,782.3392252
Nov-87,1987,11,-67.17,73.35,-67.149,73.4,autumn,weaning,1980,Central Indian,Antarctic,0,89.64457703,278.2634155,15.13373329,518.6667,-161.1004,0.629809,0.9625798,-1.8436279,-1.865966797,34.503735,34.55290985,0.015339589,0.033385195,-0.040447295,-0.024373431,0.666666667,749.449293
Dec-99,1999,12,-67.17,73.35,-67.149,73.4,summer,weaning,1990,East Indian,Antarctic,0,89.64457703,278.2634155,15.13373329,518.6667,-1575.0035,0.91358376,0.769701,-1.6593323,-1.862701416,34.260914,34.522686,-0.012831338,0.018730601,0.002704875,-0.016491273,0.666666667,789.1437639
Dec-99,1999,12,-67.17,73.45,-67.149,73.5,summer,weaning,1990,East Indian,Antarctic,0,89.58977509,277.4887258,11.64854618,510.58334,-1614.8425,0.9070734,0.7674663,-1.6539001,-1.862609863,34.249954,34.52165604,-0.019851439,0.011121797,0.002395087,-0.010641955,0.666666667,791.4575214
Dec-99,1999,12,-67.17,73.45,-67.149,73.5,summer,weaning,1990,Central Indian,Subantarctic,0,89.58977509,277.4887258,11.64854618,510.58334,-1614.8425,0.9070734,0.7674663,-1.6539001,-1.862609863,34.249954,34.52165604,-0.019851439,0.011121797,0.002395087,-0.010641955,0.666666667,791.4575214
Nov-98,1998,11,-67.17,73.55,-67.149,73.6,autumn,weaning,1990,Central Indian,Antarctic,0,89.63830566,276.7859418,8.926576186,502.1812,-91.48101,0.630699,0.95397663,-1.8510437,-1.864440918,34.48467,34.53489304,-0.01044451,0.027425876,-0.07509196,-0.026377048,0.666666667,784.839268
Dec-99,1999,12,-67.17,73.95,-67.149,74,summer,weaning,1990,Central Indian,Antarctic,0,89.67053986,274.7040865,8.955656769,462.43332,-1636.532,0.9768571,0.7574112,-1.6508179,-1.862487793,34.242702,34.51383591,-0.039444484,-0.005236934,0.015171628,0.003663121,0.666666667,803.3589831
Dec-99,1999,12,-67.17,74.15,-67.149,74.2,summer,weaning,1990,East Indian,Antarctic,0,89.54601288,274.1063573,15.45221202,444.71667,-1734.7273,1.0161809,0.7508637,-1.6386108,-1.858917236,34.2376,34.50846863,-0.049036264,0.000221937,0.01111263,0.00354078,0.666666667,806.2719107
Dec-99,1999,12,-67.17,74.25,-67.149,74.3,summer,weaning,1990,East Indian,Antarctic,0,89.35545349,273.9192987,18.96993016,443.38333,-1785.506,1.0310426,0.74618995,-1.6322632,-1.85647583,34.233734,34.50450897,-0.055090923,0.001330444,0.011938705,0.004270298,0.666666667,807.5023568
Nov-98,1998,11,-67.17,74.65,-67.149,74.7,autumn,weaning,1990,Central Indian,Subantarctic,0,89.75055695,273.7695594,32.23071246,413.8,-271.12402,0.5477789,0.93746775,-1.8261414,-1.747406006,34.425953,34.47848892,-0.043299,-0.007520266,-0.04942047,0.022416705,0.666666667,787.9874087
Dec-88,1988,12,-67.17,74.75,-67.149,74.8,summer,weaning,1980,Central Indian,Antarctic,0,89.78600311,273.7695594,35.76385539,402.36752,-4071.014,0.41666582,0.61476135,-1.3370056,-1.824157715,33.89694,34.43019485,-0.013857131,-2.23E-05,-0.009328825,-0.002080281,0.642857143,688.1449344
Dec-99,1999,12,-67.17,75.05,-67.149,75.1,summer,weaning,1990,East Indian,Antarctic,0,88.86690521,274.1063573,47.13277865,397.25,-1893.9481,0.8883036,0.714881,-1.6194458,-1.77520752,34.241695,34.46139145,-0.020365769,-0.001275924,-0.012922808,0.005991204,0.666666667,818.3305591
Dec-99,1999,12,-67.17,75.35,-67.149,75.4,summer,weaning,1990,East Indian,Antarctic,0,88.50115967,275.1142696,57.70366588,378.8,-1948.7488,0.82924724,0.70235467,-1.6135864,-1.794525146,34.257233,34.45998764,-0.01730554,0.000836839,-0.01579495,0.001269178,0.666666667,822.8332078
Dec-97,1997,12,-67.17,75.95,-67.149,76,summer,weaning,1990,Central Indian,Antarctic,0,89.67602539,279.1094101,42.34500401,363.08334,-2280.0466,0.91856194,0.63945365,-1.5672302,-1.823455811,34.142353,34.45574951,-0.027614206,-0.002427925,-0.051338516,0.006827283,0.666666667,832.3859274
Dec-99,1999,12,-67.17,76.35,-67.149,76.4,summer,weaning,1990,Central Indian,Subantarctic,0,87.86381531,279.1972802,30.13118986,345.73334,-1509.1648,0.8126191,0.7284433,-1.670929,-1.85836792,34.33336,34.46850967,-0.019144932,0.00526576,-0.007758216,0.006402783,0.666666667,839.5159163
Dec-97,1997,12,-67.17,76.45,-67.149,76.5,summer,weaning,1990,Central Indian,Antarctic,0,89.30990601,279.1972802,27.90687787,344.65,-2601.8696,0.88036567,0.59165823,-1.5286865,-1.842163086,34.15286,34.46405411,-0.051334176,-0.009502648,-0.03949505,-0.00170107,0.666666667,815.1224072
Dec-81,1981,12,-67.17,76.45,-67.149,76.5,summer,weaning,1980,Central Indian,Antarctic,0,89.30990601,279.1972802,27.90687787,344.65,-3336.559,0.42033428,0.5069662,-1.4409485,-1.857208252,34.17912,34.47031784,-0.035878796,0.008108847,0.010596116,0.000923432,0.642857143,705.0657176
